mean_utility,oracle_regret,mean_quality,normalized_cost,method,K,utility_ci_low,utility_ci_high,recovered_gap_vs_learned,recovered_gap_vs_oracle,selected_model_entropy,rate_log2K,empirical_H_Z,ablation,split_seed,lambda_cost,train_fraction,train_query_count,d2_beta
0.7086206896551724,0.1879310344827586,0.7086206896551724,0.10792090261876017,kNN,,0.6741379310344827,0.7448275862068966,1.0,0.2323943661971833,1.9690210451647545,0.0,,seed_stability,11,0.0,,,
0.6396551724137931,0.25689655172413794,0.6396551724137931,0.16476719788715488,logistic_embedding_router,,0.596551724137931,0.6750431034482758,-0.21212121212121135,-0.04929577464788719,1.2049207103677573,0.0,,seed_stability,11,0.0,,,
0.646551724137931,0.25,0.646551724137931,0.16624689497631442,svm_embedding_router,,0.603448275862069,0.6810344827586207,-0.09090909090909002,-0.021126760563380094,0.9571096108911167,0.0,,seed_stability,11,0.0,,,
0.7344827586206897,0.16206896551724137,0.7344827586206897,0.10327340872116053,d2_embedding_centroid,16,0.6973706896551723,0.7715948275862069,1.454545454545454,0.33802816901408467,1.138418657245363,4.0,3.304714449923301,seed_stability,11,0.0,,,
0.6603448275862069,0.23620689655172414,0.6603448275862069,0.14914429686239306,logistic_embedding_router,,0.6197844827586206,0.6991810344827586,-0.09999999999999855,-0.03007518796992438,1.0931443125195175,0.0,,train_fraction,,,0.25,434,
0.65,0.24655172413793103,0.65,0.15216097146325794,svm_embedding_router,,0.6085344827586207,0.6905603448275862,-0.2499999999999988,-0.07518796992481168,1.5134514714636018,0.0,,train_fraction,,,0.25,434,
0.6706896551724137,0.22586206896551725,0.6706896551724137,0.15163731362115623,logistic_embedding_router,,0.6327586206896552,0.707801724137931,0.05000000000000008,0.015037593984962431,1.1464621600005847,0.0,,train_fraction,,,0.5,869,
0.6741379310344827,0.22241379310344828,0.6741379310344827,0.13903407602993073,svm_embedding_router,,0.6379310344827587,0.7120689655172414,0.10000000000000016,0.030075187969924862,1.4800911515131823,0.0,,train_fraction,,,0.5,869,
0.6741379310344827,0.22241379310344828,0.6741379310344827,0.14142293538774586,logistic_embedding_router,,0.63875,0.7068965517241379,0.10000000000000016,0.030075187969924862,1.155182111400025,0.0,,train_fraction,,,1.0,1738,
0.6724137931034483,0.22413793103448276,0.6724137931034483,0.1461381551568375,svm_embedding_router,,0.6353017241379311,0.7112499999999999,0.07500000000000093,0.02255639097744389,0.8554666159386829,0.0,,train_fraction,,,1.0,1738,
