mean_utility,oracle_regret,mean_quality,normalized_cost,method,K,utility_ci_low,utility_ci_high,recovered_gap_vs_learned,recovered_gap_vs_oracle,selected_model_entropy,rate_log2K,empirical_H_Z,ablation,split_seed,lambda_cost,train_fraction,train_query_count,d2_beta
0.8144586894586895,0.1014957264957265,0.8144586894586895,0.032911802939772826,flat_routecode_utility_oracle,32,0.8032318376068376,0.8265847578347578,0.0,0.5218120805369129,3.417386934936822,5.0,4.700640852803087,k_lambda,,0.0,,,
0.915954415954416,0.0,0.915954415954416,0.022568096328325828,regret_routecode_utility_oracle,32,0.906321225071225,0.9250445156695157,0.0,1.0,3.1145477188338813,5.0,3.7396891220905366,k_lambda,,0.0,,,
0.7136752136752137,0.2022792022792023,0.7136752136752137,0.08139068105908702,d2_embedding_centroid,32,0.6990384615384615,0.7279380341880342,0.0,0.04697986577181209,2.4795071064282643,5.0,4.450870519405463,k_lambda,,0.0,,,
0.7193732193732194,0.19658119658119658,0.7193732193732194,0.08492358300397457,semantic_embedding_kmeans,64,0.7036680911680911,0.7352475071225071,0.0,0.07382550335570479,2.593604100207379,6.0,5.580438981893643,k_lambda,,0.0,,,
0.8482905982905983,0.06766381766381767,0.8482905982905983,0.02448515801404647,flat_routecode_utility_oracle,64,0.8336716524216524,0.8611289173789174,0.0,0.681208053691275,3.600275610122079,6.0,5.573124653008396,k_lambda,,0.0,,,
0.915954415954416,0.0,0.915954415954416,0.027913387900162217,regret_routecode_utility_oracle,64,0.9074074074074074,0.924537037037037,0.0,1.0,3.2246008842805045,6.0,4.273153116502381,k_lambda,,0.0,,,
0.7161680911680912,0.1997863247863248,0.7161680911680912,0.07792155922488074,d2_embedding_centroid,64,0.6976139601139602,0.7322115384615384,0.0,0.058724832214765245,2.6819408949048573,6.0,5.495735456674566,k_lambda,,0.0,,,
0.7133190883190883,0.20263532763532763,0.7133190883190883,0.08550949045433234,semantic_embedding_kmeans,128,0.6974269943019943,0.7306356837606838,0.0,0.045302013422818636,2.756404750644731,7.0,6.513140242616143,k_lambda,,0.0,,,
0.8735754985754985,0.04237891737891738,0.8735754985754985,0.02453857736196613,flat_routecode_utility_oracle,128,0.8605680199430199,0.8837695868945868,0.0,0.8003355704697985,3.897156222282424,7.0,6.400247159029367,k_lambda,,0.0,,,
0.915954415954416,0.0,0.915954415954416,0.02833975087516506,regret_routecode_utility_oracle,128,0.9081196581196581,0.9252492877492877,0.0,1.0,3.090447628534259,7.0,4.55858990277012,k_lambda,,0.0,,,
0.7126068376068376,0.20334757834757836,0.7126068376068376,0.07435409025413463,d2_embedding_centroid,128,0.6932870370370371,0.7293002136752136,0.0,0.041946308724832244,2.9811179598026474,7.0,6.476089650764061,k_lambda,,0.0,,,
0.7036782324854524,0.21227498726990743,0.7037037037037037,0.09736108743893515,best_single,,0.6865837374256251,0.7208795132367063,0.0,0.0,0.0,0.0,,k_lambda,,0.05,,,
0.7043910593323539,0.21156216042300569,0.7044159544159544,0.09515887254765502,semantic_embedding_kmeans,4,0.6881424499615261,0.7207731788925382,0.0,0.0033580350472248053,0.8754825271418087,2.0,1.6706308107096737,k_lambda,,0.05,,,
0.6983391163744658,0.2176141033808939,0.6983618233618234,0.08679510181926771,flat_routecode_utility_oracle,4,0.6803271646282247,0.7115338932637518,0.0,-0.02515188520161306,1.559606760484448,2.0,1.9604983324404126,k_lambda,,0.05,,,
0.8386706994900996,0.07728252026525996,0.8386752136752137,0.017255003952204917,regret_routecode_utility_oracle,4,0.8247460900133534,0.8518827121887911,0.0,0.6359320461670996,1.0497417599471068,2.0,1.0497417599471066,k_lambda,,0.05,,,
