heldout_model,heldout_model_type,method,budget,seed,acquisition,n_new_model_evals,group_count,n_test_queries,mean_quality,mean_utility,query_oracle_mean_utility,query_oracle_regret,new_model_selection_rate,frontier_call_rate,remote_cost_per_1k_queries,mean_normalized_cost,training_time_s,full_calibration_mean_utility,regret_to_full_calibration
gemini-3.5-flash,frontier,uniform_predicted_utility_state,160,18,uniform_group,160,6,172,0.6453488372093024,0.5627321460337803,0.7347558481518913,0.17202370211811102,0.11046511627906977,0.313953488372093,1.7022441860465116,0.23604768907292029,0.0,0.5627321460337803,0.0
gemini-3.5-flash,frontier,active_predicted_utility_state,160,18,validation_selected:pilot_gain_active,160,6,172,0.6453488372093024,0.5627321460337803,0.7347558481518913,0.17202370211811102,0.11046511627906977,0.313953488372093,1.7022441860465116,0.23604768907292029,0.0,0.5627321460337803,0.0
gemini-3.5-flash,frontier,random_query_predicted_utility_state,160,19,random_query,160,6,172,0.6453488372093024,0.5627321460337803,0.7347558481518913,0.17202370211811102,0.11046511627906977,0.313953488372093,1.7022441860465116,0.23604768907292029,0.0,0.5627321460337803,0.0
gemini-3.5-flash,frontier,uniform_predicted_utility_state,160,19,uniform_group,160,6,172,0.6453488372093024,0.5627321460337803,0.7347558481518913,0.17202370211811102,0.11046511627906977,0.313953488372093,1.7022441860465116,0.23604768907292029,0.0,0.5627321460337803,0.0
gemini-3.5-flash,frontier,active_predicted_utility_state,160,19,validation_selected:pilot_gain_active,160,6,172,0.6453488372093024,0.5627321460337803,0.7347558481518913,0.17202370211811102,0.11046511627906977,0.313953488372093,1.7022441860465116,0.23604768907292029,0.0,0.5627321460337803,0.0
gemini-3.5-flash,frontier,direct_probe_regressor_retrain,160,17,direct_regressor,160,0,172,0.5755813953488372,0.5596468702724082,0.7347558481518913,0.1751089778794831,0.29069767441860467,0.32558139534883723,0.3283168604651163,0.04552721450408265,0.03429589100414887,0.5608785949383663,0.0012317246659581116
gemini-3.5-flash,frontier,direct_probe_regressor_retrain,160,19,direct_regressor,160,0,172,0.5755813953488372,0.5554042382470739,0.7347558481518913,0.17935160990481747,0.3081395348837209,0.3488372093023256,0.41573255813953497,0.057649020290752404,0.03522167300252477,0.5608785949383663,0.005474356691292481
gemini-3.5-flash,frontier,direct_probe_regressor_retrain,160,18,direct_regressor,160,0,172,0.5581395348837209,0.5494125885258658,0.7347558481518913,0.1853432596260255,0.37790697674418605,0.38953488372093026,0.1798110465116279,0.02493413245101453,0.03551274599885801,0.5608785949383663,0.011466006412500507
gemini-3.5-flash,frontier,random_query_predicted_utility_state,160,17,random_query,160,6,172,0.6162790697674418,0.5348619016366936,0.7347558481518913,0.19989394651519776,0.0,0.20348837209302326,1.6775290697674416,0.23262048037356656,0.0,0.5627321460337803,0.02787024439708674
gemini-3.5-flash,frontier,direct_probe_regressor_retrain,320,19,direct_regressor,320,0,172,0.5872093023255814,0.5641613036671188,0.7347558481518913,0.17059454448477251,0.3081395348837209,0.36046511627906974,0.47488372093023257,0.0658514247384647,0.033287092999671586,0.5608785949383663,-0.0032827087287524703
gemini-3.5-flash,frontier,random_query_predicted_utility_state,320,17,random_query,320,6,172,0.6453488372093024,0.5627321460337803,0.7347558481518913,0.17202370211811102,0.11046511627906977,0.313953488372093,1.7022441860465116,0.23604768907292029,0.0,0.5627321460337803,0.0
gemini-3.5-flash,frontier,uniform_predicted_utility_state,320,17,uniform_group,320,6,172,0.6453488372093024,0.5627321460337803,0.7347558481518913,0.17202370211811102,0.11046511627906977,0.313953488372093,1.7022441860465116,0.23604768907292029,0.0,0.5627321460337803,0.0
gemini-3.5-flash,frontier,active_predicted_utility_state,320,17,validation_selected:traffic_active,320,6,172,0.6453488372093024,0.5627321460337803,0.7347558481518913,0.17202370211811102,0.11046511627906977,0.313953488372093,1.7022441860465116,0.23604768907292029,0.0,0.5627321460337803,0.0
gemini-3.5-flash,frontier,random_query_predicted_utility_state,320,18,random_query,320,6,172,0.6453488372093024,0.5627321460337803,0.7347558481518913,0.17202370211811102,0.11046511627906977,0.313953488372093,1.7022441860465116,0.23604768907292029,0.0,0.5627321460337803,0.0
gemini-3.5-flash,frontier,uniform_predicted_utility_state,320,18,uniform_group,320,6,172,0.6453488372093024,0.5627321460337803,0.7347558481518913,0.17202370211811102,0.11046511627906977,0.313953488372093,1.7022441860465116,0.23604768907292029,0.0,0.5627321460337803,0.0
gemini-3.5-flash,frontier,active_predicted_utility_state,320,18,validation_selected:traffic_active,320,6,172,0.6453488372093024,0.5627321460337803,0.7347558481518913,0.17202370211811102,0.11046511627906977,0.313953488372093,1.7022441860465116,0.23604768907292029,0.0,0.5627321460337803,0.0
gemini-3.5-flash,frontier,random_query_predicted_utility_state,320,19,random_query,320,6,172,0.6453488372093024,0.5627321460337803,0.7347558481518913,0.17202370211811102,0.11046511627906977,0.313953488372093,1.7022441860465116,0.23604768907292029,0.0,0.5627321460337803,0.0
gemini-3.5-flash,frontier,uniform_predicted_utility_state,320,19,uniform_group,320,6,172,0.6453488372093024,0.5627321460337803,0.7347558481518913,0.17202370211811102,0.11046511627906977,0.313953488372093,1.7022441860465116,0.23604768907292029,0.0,0.5627321460337803,0.0
gemini-3.5-flash,frontier,active_predicted_utility_state,320,19,validation_selected:traffic_active,320,6,172,0.6453488372093024,0.5627321460337803,0.7347558481518913,0.17202370211811102,0.11046511627906977,0.313953488372093,1.7022441860465116,0.23604768907292029,0.0,0.5627321460337803,0.0
