method,split,n_queries,state_accuracy,balanced_state_accuracy,frontier_precision,frontier_recall,frontier_f1,mean_utility,oracle_utility,oracle_utility_ratio,oracle_regret,frontier_call_rate,local_call_rate,actual_probe_rate,mean_confidence,confidence_threshold
active_probe::knn::semantic_pca8_plus_probe::rf::rate_0.1,test,170,0.8823529411764706,0.5,0.0,0.0,0.0,0.4764705882352941,0.7316353287183842,0.6512405422930222,0.25516474048309007,0.0,1.0,0.0058823529411764705,0.9052868205314359,0.53
active_probe::knn::semantic_pca8_plus_probe::extratrees::rate_0.1,test,170,0.8823529411764706,0.5,0.0,0.0,0.0,0.4764705882352941,0.7316353287183842,0.6512405422930222,0.25516474048309007,0.0,1.0,0.0058823529411764705,0.9058209479104133,0.53
active_probe::knn::semantic_pca8_plus_probe::histgb::rate_0.1,test,170,0.8823529411764706,0.5,0.0,0.0,0.0,0.4764705882352941,0.7316353287183842,0.6512405422930222,0.25516474048309007,0.0,1.0,0.0058823529411764705,0.9066231369829104,0.53
active_probe::knn::semantic_plus_probe::rf::rate_0.1,test,170,0.8823529411764706,0.5,0.0,0.0,0.0,0.4764705882352941,0.7316353287183842,0.6512405422930222,0.25516474048309007,0.0,1.0,0.0,0.903858516264735,0.0
active_probe::knn::semantic_plus_probe::rf::rate_0.2,test,170,0.8823529411764706,0.5,0.0,0.0,0.0,0.4764705882352941,0.7316353287183842,0.6512405422930222,0.25516474048309007,0.0,1.0,0.0,0.903858516264735,0.0
active_probe::knn::semantic_plus_probe::rf::rate_0.3,test,170,0.8823529411764706,0.5,0.0,0.0,0.0,0.4764705882352941,0.7316353287183842,0.6512405422930222,0.25516474048309007,0.0,1.0,0.0,0.903858516264735,0.0
active_probe::knn::semantic_plus_probe::rf::rate_0.5,test,170,0.8823529411764706,0.5,0.0,0.0,0.0,0.4764705882352941,0.7316353287183842,0.6512405422930222,0.25516474048309007,0.0,1.0,0.0,0.903858516264735,0.0
active_probe::knn::semantic_plus_probe::rf::rate_0.75,test,170,0.8823529411764706,0.5,0.0,0.0,0.0,0.4764705882352941,0.7316353287183842,0.6512405422930222,0.25516474048309007,0.0,1.0,0.0,0.903858516264735,0.0
active_probe::knn::semantic_plus_probe::rf::rate_1,test,170,0.8823529411764706,0.5,0.0,0.0,0.0,0.4764705882352941,0.7316353287183842,0.6512405422930222,0.25516474048309007,0.0,1.0,0.0,0.903858516264735,0.0
active_probe::knn::semantic_plus_probe::extratrees::rate_0.1,test,170,0.8823529411764706,0.5,0.0,0.0,0.0,0.4764705882352941,0.7316353287183842,0.6512405422930222,0.25516474048309007,0.0,1.0,0.0,0.903858516264735,0.0
active_probe::knn::semantic_plus_probe::extratrees::rate_0.2,test,170,0.8823529411764706,0.5,0.0,0.0,0.0,0.4764705882352941,0.7316353287183842,0.6512405422930222,0.25516474048309007,0.0,1.0,0.0,0.903858516264735,0.0
active_probe::knn::semantic_plus_probe::extratrees::rate_0.3,test,170,0.8823529411764706,0.5,0.0,0.0,0.0,0.4764705882352941,0.7316353287183842,0.6512405422930222,0.25516474048309007,0.0,1.0,0.0,0.903858516264735,0.0
active_probe::knn::semantic_plus_probe::extratrees::rate_0.5,test,170,0.8823529411764706,0.5,0.0,0.0,0.0,0.4764705882352941,0.7316353287183842,0.6512405422930222,0.25516474048309007,0.0,1.0,0.0,0.903858516264735,0.0
active_probe::knn::semantic_plus_probe::extratrees::rate_0.75,test,170,0.8823529411764706,0.5,0.0,0.0,0.0,0.4764705882352941,0.7316353287183842,0.6512405422930222,0.25516474048309007,0.0,1.0,0.0,0.903858516264735,0.0
active_probe::knn::semantic_plus_probe::extratrees::rate_1,test,170,0.8823529411764706,0.5,0.0,0.0,0.0,0.4764705882352941,0.7316353287183842,0.6512405422930222,0.25516474048309007,0.0,1.0,0.0,0.903858516264735,0.0
active_probe::rf::probe_only::logreg::rate_0.1,test,170,0.8823529411764706,0.5,0.0,0.0,0.0,0.4764705882352941,0.7316353287183842,0.6512405422930222,0.25516474048309007,0.0,1.0,0.0,0.8782707405028619,0.0
active_probe::rf::probe_only::logreg::rate_0.2,test,170,0.8823529411764706,0.5,0.0,0.0,0.0,0.4764705882352941,0.7316353287183842,0.6512405422930222,0.25516474048309007,0.0,1.0,0.0,0.8782707405028619,0.0
active_probe::rf::probe_only::logreg::rate_0.3,test,170,0.8823529411764706,0.5,0.0,0.0,0.0,0.4764705882352941,0.7316353287183842,0.6512405422930222,0.25516474048309007,0.0,1.0,0.0,0.8782707405028619,0.0
active_probe::rf::probe_only::logreg::rate_0.5,test,170,0.8823529411764706,0.5,0.0,0.0,0.0,0.4764705882352941,0.7316353287183842,0.6512405422930222,0.25516474048309007,0.0,1.0,0.0,0.8782707405028619,0.0
active_probe::rf::probe_only::logreg::rate_0.75,test,170,0.8823529411764706,0.5,0.0,0.0,0.0,0.4764705882352941,0.7316353287183842,0.6512405422930222,0.25516474048309007,0.0,1.0,0.0,0.8782707405028619,0.0
active_probe::rf::probe_only::logreg::rate_1,test,170,0.8823529411764706,0.5,0.0,0.0,0.0,0.4764705882352941,0.7316353287183842,0.6512405422930222,0.25516474048309007,0.0,1.0,0.0,0.8782707405028619,0.0
active_probe::rf::semantic_pca8_plus_probe::logreg::rate_0.1,test,170,0.8823529411764706,0.5,0.0,0.0,0.0,0.4764705882352941,0.7316353287183842,0.6512405422930222,0.25516474048309007,0.0,1.0,0.0,0.8782707405028619,0.0
active_probe::rf::semantic_pca8_plus_probe::logreg::rate_0.2,test,170,0.8823529411764706,0.5,0.0,0.0,0.0,0.4764705882352941,0.7316353287183842,0.6512405422930222,0.25516474048309007,0.0,1.0,0.0,0.8782707405028619,0.0
active_probe::rf::semantic_pca8_plus_probe::logreg::rate_0.3,test,170,0.8823529411764706,0.5,0.0,0.0,0.0,0.4764705882352941,0.7316353287183842,0.6512405422930222,0.25516474048309007,0.0,1.0,0.0,0.8782707405028619,0.0
active_probe::rf::semantic_pca8_plus_probe::logreg::rate_0.5,test,170,0.8823529411764706,0.5,0.0,0.0,0.0,0.4764705882352941,0.7316353287183842,0.6512405422930222,0.25516474048309007,0.0,1.0,0.0,0.8782707405028619,0.0
active_probe::rf::semantic_pca8_plus_probe::logreg::rate_0.75,test,170,0.8823529411764706,0.5,0.0,0.0,0.0,0.4764705882352941,0.7316353287183842,0.6512405422930222,0.25516474048309007,0.0,1.0,0.0,0.8782707405028619,0.0
active_probe::rf::semantic_pca8_plus_probe::logreg::rate_1,test,170,0.8823529411764706,0.5,0.0,0.0,0.0,0.4764705882352941,0.7316353287183842,0.6512405422930222,0.25516474048309007,0.0,1.0,0.0,0.8782707405028619,0.0
active_probe::rf::semantic_plus_probe::rf::rate_0.1,test,170,0.8823529411764706,0.5,0.0,0.0,0.0,0.4764705882352941,0.7316353287183842,0.6512405422930222,0.25516474048309007,0.0,1.0,0.0,0.8782707405028619,0.0
active_probe::rf::semantic_plus_probe::rf::rate_0.2,test,170,0.8823529411764706,0.5,0.0,0.0,0.0,0.4764705882352941,0.7316353287183842,0.6512405422930222,0.25516474048309007,0.0,1.0,0.0,0.8782707405028619,0.0
active_probe::rf::semantic_plus_probe::rf::rate_0.3,test,170,0.8823529411764706,0.5,0.0,0.0,0.0,0.4764705882352941,0.7316353287183842,0.6512405422930222,0.25516474048309007,0.0,1.0,0.0,0.8782707405028619,0.0
active_probe::rf::semantic_plus_probe::rf::rate_0.5,test,170,0.8823529411764706,0.5,0.0,0.0,0.0,0.4764705882352941,0.7316353287183842,0.6512405422930222,0.25516474048309007,0.0,1.0,0.0,0.8782707405028619,0.0
active_probe::rf::semantic_plus_probe::rf::rate_0.75,test,170,0.8823529411764706,0.5,0.0,0.0,0.0,0.4764705882352941,0.7316353287183842,0.6512405422930222,0.25516474048309007,0.0,1.0,0.0,0.8782707405028619,0.0
active_probe::rf::semantic_plus_probe::rf::rate_1,test,170,0.8823529411764706,0.5,0.0,0.0,0.0,0.4764705882352941,0.7316353287183842,0.6512405422930222,0.25516474048309007,0.0,1.0,0.0,0.8782707405028619,0.0
active_probe::rf::semantic_plus_probe::extratrees::rate_0.1,test,170,0.8823529411764706,0.5,0.0,0.0,0.0,0.4764705882352941,0.7316353287183842,0.6512405422930222,0.25516474048309007,0.0,1.0,0.0,0.8782707405028619,0.0
active_probe::rf::semantic_plus_probe::extratrees::rate_0.2,test,170,0.8823529411764706,0.5,0.0,0.0,0.0,0.4764705882352941,0.7316353287183842,0.6512405422930222,0.25516474048309007,0.0,1.0,0.0,0.8782707405028619,0.0
active_probe::rf::semantic_plus_probe::extratrees::rate_0.3,test,170,0.8823529411764706,0.5,0.0,0.0,0.0,0.4764705882352941,0.7316353287183842,0.6512405422930222,0.25516474048309007,0.0,1.0,0.0,0.8782707405028619,0.0
active_probe::rf::semantic_plus_probe::extratrees::rate_0.5,test,170,0.8823529411764706,0.5,0.0,0.0,0.0,0.4764705882352941,0.7316353287183842,0.6512405422930222,0.25516474048309007,0.0,1.0,0.0,0.8782707405028619,0.0
active_probe::rf::semantic_plus_probe::extratrees::rate_0.75,test,170,0.8823529411764706,0.5,0.0,0.0,0.0,0.4764705882352941,0.7316353287183842,0.6512405422930222,0.25516474048309007,0.0,1.0,0.0,0.8782707405028619,0.0
active_probe::rf::semantic_plus_probe::extratrees::rate_1,test,170,0.8823529411764706,0.5,0.0,0.0,0.0,0.4764705882352941,0.7316353287183842,0.6512405422930222,0.25516474048309007,0.0,1.0,0.0,0.8782707405028619,0.0
active_probe::rf::semantic_plus_probe::histgb::rate_0.1,test,170,0.8823529411764706,0.5,0.0,0.0,0.0,0.4764705882352941,0.7316353287183842,0.6512405422930222,0.25516474048309007,0.0,1.0,0.0,0.8782707405028619,0.0
active_probe::rf::semantic_plus_probe::histgb::rate_0.2,test,170,0.8823529411764706,0.5,0.0,0.0,0.0,0.4764705882352941,0.7316353287183842,0.6512405422930222,0.25516474048309007,0.0,1.0,0.0,0.8782707405028619,0.0
active_probe::rf::semantic_plus_probe::histgb::rate_0.3,test,170,0.8823529411764706,0.5,0.0,0.0,0.0,0.4764705882352941,0.7316353287183842,0.6512405422930222,0.25516474048309007,0.0,1.0,0.0,0.8782707405028619,0.0
active_probe::rf::semantic_plus_probe::histgb::rate_0.5,test,170,0.8823529411764706,0.5,0.0,0.0,0.0,0.4764705882352941,0.7316353287183842,0.6512405422930222,0.25516474048309007,0.0,1.0,0.0,0.8782707405028619,0.0
active_probe::rf::semantic_plus_probe::histgb::rate_0.75,test,170,0.8823529411764706,0.5,0.0,0.0,0.0,0.4764705882352941,0.7316353287183842,0.6512405422930222,0.25516474048309007,0.0,1.0,0.0,0.8782707405028619,0.0
active_probe::rf::semantic_plus_probe::histgb::rate_1,test,170,0.8823529411764706,0.5,0.0,0.0,0.0,0.4764705882352941,0.7316353287183842,0.6512405422930222,0.25516474048309007,0.0,1.0,0.0,0.8782707405028619,0.0
active_probe::extratrees::probe_only::logreg::rate_0.1,test,170,0.8823529411764706,0.5,0.0,0.0,0.0,0.4764705882352941,0.7316353287183842,0.6512405422930222,0.25516474048309007,0.0,1.0,0.0,0.8978897058823528,0.0
active_probe::extratrees::probe_only::logreg::rate_0.2,test,170,0.8823529411764706,0.5,0.0,0.0,0.0,0.4764705882352941,0.7316353287183842,0.6512405422930222,0.25516474048309007,0.0,1.0,0.0,0.8978897058823528,0.0
active_probe::extratrees::probe_only::logreg::rate_0.3,test,170,0.8823529411764706,0.5,0.0,0.0,0.0,0.4764705882352941,0.7316353287183842,0.6512405422930222,0.25516474048309007,0.0,1.0,0.0,0.8978897058823528,0.0
active_probe::extratrees::probe_only::logreg::rate_0.5,test,170,0.8823529411764706,0.5,0.0,0.0,0.0,0.4764705882352941,0.7316353287183842,0.6512405422930222,0.25516474048309007,0.0,1.0,0.0,0.8978897058823528,0.0
active_probe::extratrees::probe_only::logreg::rate_0.75,test,170,0.8823529411764706,0.5,0.0,0.0,0.0,0.4764705882352941,0.7316353287183842,0.6512405422930222,0.25516474048309007,0.0,1.0,0.0,0.8978897058823528,0.0
active_probe::extratrees::probe_only::logreg::rate_1,test,170,0.8823529411764706,0.5,0.0,0.0,0.0,0.4764705882352941,0.7316353287183842,0.6512405422930222,0.25516474048309007,0.0,1.0,0.0,0.8978897058823528,0.0
active_probe::extratrees::probe_only::histgb::rate_0.1,test,170,0.8823529411764706,0.5,0.0,0.0,0.0,0.4764705882352941,0.7316353287183842,0.6512405422930222,0.25516474048309007,0.0,1.0,0.0,0.8978897058823528,0.0
active_probe::extratrees::probe_only::histgb::rate_0.2,test,170,0.8823529411764706,0.5,0.0,0.0,0.0,0.4764705882352941,0.7316353287183842,0.6512405422930222,0.25516474048309007,0.0,1.0,0.0,0.8978897058823528,0.0
active_probe::extratrees::probe_only::histgb::rate_0.3,test,170,0.8823529411764706,0.5,0.0,0.0,0.0,0.4764705882352941,0.7316353287183842,0.6512405422930222,0.25516474048309007,0.0,1.0,0.0,0.8978897058823528,0.0
active_probe::extratrees::probe_only::histgb::rate_0.5,test,170,0.8823529411764706,0.5,0.0,0.0,0.0,0.4764705882352941,0.7316353287183842,0.6512405422930222,0.25516474048309007,0.0,1.0,0.0,0.8978897058823528,0.0
active_probe::extratrees::probe_only::histgb::rate_0.75,test,170,0.8823529411764706,0.5,0.0,0.0,0.0,0.4764705882352941,0.7316353287183842,0.6512405422930222,0.25516474048309007,0.0,1.0,0.0,0.8978897058823528,0.0
active_probe::extratrees::probe_only::histgb::rate_1,test,170,0.8823529411764706,0.5,0.0,0.0,0.0,0.4764705882352941,0.7316353287183842,0.6512405422930222,0.25516474048309007,0.0,1.0,0.0,0.8978897058823528,0.0
active_probe::extratrees::semantic_pca8_plus_probe::logreg::rate_0.1,test,170,0.8823529411764706,0.5,0.0,0.0,0.0,0.4764705882352941,0.7316353287183842,0.6512405422930222,0.25516474048309007,0.0,1.0,0.0,0.8978897058823528,0.0
active_probe::extratrees::semantic_pca8_plus_probe::histgb::rate_0.1,test,170,0.8823529411764706,0.5,0.0,0.0,0.0,0.4764705882352941,0.7316353287183842,0.6512405422930222,0.25516474048309007,0.0,1.0,0.0,0.8978897058823528,0.0
active_probe::extratrees::semantic_plus_probe::rf::rate_0.1,test,170,0.8823529411764706,0.5,0.0,0.0,0.0,0.4764705882352941,0.7316353287183842,0.6512405422930222,0.25516474048309007,0.0,1.0,0.0,0.8978897058823528,0.0
active_probe::extratrees::semantic_plus_probe::rf::rate_0.2,test,170,0.8823529411764706,0.5,0.0,0.0,0.0,0.4764705882352941,0.7316353287183842,0.6512405422930222,0.25516474048309007,0.0,1.0,0.0,0.8978897058823528,0.0
active_probe::extratrees::semantic_plus_probe::rf::rate_0.3,test,170,0.8823529411764706,0.5,0.0,0.0,0.0,0.4764705882352941,0.7316353287183842,0.6512405422930222,0.25516474048309007,0.0,1.0,0.0,0.8978897058823528,0.0
active_probe::extratrees::semantic_plus_probe::rf::rate_0.5,test,170,0.8823529411764706,0.5,0.0,0.0,0.0,0.4764705882352941,0.7316353287183842,0.6512405422930222,0.25516474048309007,0.0,1.0,0.0,0.8978897058823528,0.0
active_probe::extratrees::semantic_plus_probe::rf::rate_0.75,test,170,0.8823529411764706,0.5,0.0,0.0,0.0,0.4764705882352941,0.7316353287183842,0.6512405422930222,0.25516474048309007,0.0,1.0,0.0,0.8978897058823528,0.0
active_probe::extratrees::semantic_plus_probe::rf::rate_1,test,170,0.8823529411764706,0.5,0.0,0.0,0.0,0.4764705882352941,0.7316353287183842,0.6512405422930222,0.25516474048309007,0.0,1.0,0.0,0.8978897058823528,0.0
active_probe::extratrees::semantic_plus_probe::extratrees::rate_0.1,test,170,0.8823529411764706,0.5,0.0,0.0,0.0,0.4764705882352941,0.7316353287183842,0.6512405422930222,0.25516474048309007,0.0,1.0,0.0,0.8978897058823528,0.0
active_probe::extratrees::semantic_plus_probe::extratrees::rate_0.2,test,170,0.8823529411764706,0.5,0.0,0.0,0.0,0.4764705882352941,0.7316353287183842,0.6512405422930222,0.25516474048309007,0.0,1.0,0.0,0.8978897058823528,0.0
active_probe::extratrees::semantic_plus_probe::extratrees::rate_0.3,test,170,0.8823529411764706,0.5,0.0,0.0,0.0,0.4764705882352941,0.7316353287183842,0.6512405422930222,0.25516474048309007,0.0,1.0,0.0,0.8978897058823528,0.0
active_probe::extratrees::semantic_plus_probe::extratrees::rate_0.5,test,170,0.8823529411764706,0.5,0.0,0.0,0.0,0.4764705882352941,0.7316353287183842,0.6512405422930222,0.25516474048309007,0.0,1.0,0.0,0.8978897058823528,0.0
active_probe::extratrees::semantic_plus_probe::extratrees::rate_0.75,test,170,0.8823529411764706,0.5,0.0,0.0,0.0,0.4764705882352941,0.7316353287183842,0.6512405422930222,0.25516474048309007,0.0,1.0,0.0,0.8978897058823528,0.0
active_probe::extratrees::semantic_plus_probe::extratrees::rate_1,test,170,0.8823529411764706,0.5,0.0,0.0,0.0,0.4764705882352941,0.7316353287183842,0.6512405422930222,0.25516474048309007,0.0,1.0,0.0,0.8978897058823528,0.0
active_probe::extratrees::semantic_plus_probe::histgb::rate_0.1,test,170,0.8823529411764706,0.5,0.0,0.0,0.0,0.4764705882352941,0.7316353287183842,0.6512405422930222,0.25516474048309007,0.0,1.0,0.0,0.8978897058823528,0.0
active_probe::extratrees::semantic_plus_probe::histgb::rate_0.2,test,170,0.8823529411764706,0.5,0.0,0.0,0.0,0.4764705882352941,0.7316353287183842,0.6512405422930222,0.25516474048309007,0.0,1.0,0.0,0.8978897058823528,0.0
active_probe::extratrees::semantic_plus_probe::histgb::rate_0.3,test,170,0.8823529411764706,0.5,0.0,0.0,0.0,0.4764705882352941,0.7316353287183842,0.6512405422930222,0.25516474048309007,0.0,1.0,0.0,0.8978897058823528,0.0
active_probe::extratrees::semantic_plus_probe::histgb::rate_0.5,test,170,0.8823529411764706,0.5,0.0,0.0,0.0,0.4764705882352941,0.7316353287183842,0.6512405422930222,0.25516474048309007,0.0,1.0,0.0,0.8978897058823528,0.0
active_probe::extratrees::semantic_plus_probe::histgb::rate_0.75,test,170,0.8823529411764706,0.5,0.0,0.0,0.0,0.4764705882352941,0.7316353287183842,0.6512405422930222,0.25516474048309007,0.0,1.0,0.0,0.8978897058823528,0.0
active_probe::extratrees::semantic_plus_probe::histgb::rate_1,test,170,0.8823529411764706,0.5,0.0,0.0,0.0,0.4764705882352941,0.7316353287183842,0.6512405422930222,0.25516474048309007,0.0,1.0,0.0,0.8978897058823528,0.0
always_probe::semantic_pca8_plus_probe::rf,test,170,0.8764705882352941,0.6483333333333333,0.4666666666666667,0.35,0.4,0.4865393790154117,0.7316353287183842,0.6650025769910394,0.2450959497029724,0.08823529411764706,0.9117647058823529,1.0,0.8655425547772452,
